item_id,supplier_id,supplier_name,season,supplier_reference,supplier_reference_description,purchase_price,length,width,height,weight,hscode6,hscode10,main,sub,detail,level4,item_type,materials,dataset
61208,1027,Teammann,2026_AW,FY4320703,"DOLOMITE COCKER SPANIEL DOG HEAD VASE, WHITE, 20.2*18.7*17CM",3.55,20.2,18.7,17.0,1030.0,,,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"RESIN (45.00%), LIMEPOWDER (55.00%)",train
45556,790,Shenyang James Arts & Crafts,2026_AW,D012431839-1MUL,"Monkey,Multi,25*16*49CM",13.29,25.0,16.0,49.0,,950590.0,,Decoration,Unspecified,Unspecified,Unspecified,,"POLYFOAM (50.00%), FABRIC (40.00%), PLASTIC (10.00%)",train
73525,194,Export House,2026_AW,108743,Wind Light Antler Medium,10.55,19.0,19.0,19.0,1050.0,830629.0,8306290000.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"ALUMINIUM (90.00%), GLASS (10.00%)",train
73931,89,Gmb Trade Linkers,2026_AW,66053_3,GOLD CANDLE STAND,10.07,20.5,20.5,29.5,1050.0,830629.0,8306290000.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,METAL (100.00%),train
70853,965,Xian Metals And Minerals Imp,2026_AW,25JP039,glass candle holder w/leaves pattern,2.37,12.0,12.0,18.0,1000.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,,GLASS (1.00%),train
68938,593,New Star Arts & Crafts,2026_AW,D6241807-WJ,BOW KNOT ORNAMENT 11X4X11CM,0.66,11.0,4.0,11.0,14.0,630790.0,6307909899.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"COTTON (40.00%), VELVET (60.00%)",train
74403,1699,Shengfeng,2026_AW,23CH1108-22,Christmas Ball die cut Tinsel Tree40x40x180cm BEIGE,13.2,40.0,40.0,180.0,2250.0,950510.0,9505109000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"POLYSTYRENE (60.00%), PET (40.00%)",train
72129,965,Xian Metals And Minerals Imp,2026_AW,25JP205,glass candle holder w/leaves pattern,0.9,10.0,10.0,12.5,520.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (0.00%),train
71668,665,Saite Gift Co Ltd,2026_AW,AD278869/AD278869A,Metal plate T-light holder,3.3,6.0,15.5,15.5,245.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (40.00%), PAULOWNIA WOOD (40.00%), GLASS (20.00%)",train
57422,784,Layn Sino Furniture,2026_AW,LSR16199 E,stool,18.0,40.0,50.0,40.0,4500.0,940161.0,9401610000.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"PLYWOOD (40.00%), FOAM (35.00%), FABRIC (25.00%)",train
73991,470,Zhejiang Top1,2026_AW,BS655-872 ORANGE/BS655-872 PINK/RED,"rechargeable touch LED table lamp  ,5V 1W                                battery: 1200mAh                  80cm USB cable ,without adaptor/rechargeable touch LED table lamp  ,5V 1W                                battery: 1200mAh                  80c",4.0,11.7,11.7,32.0,425.0,940521.0,9405219090.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"MATEL (70.00%), GLASS (30.00%)",train
70164,506,Happy Go Products DEV.,2026_AW,490F-016-NB913,bowl 22x22x10,1.92,22.0,2.0,10.0,640.0,691110.0,6911100090.0,Tableware,Dinnerware,Serving Bowls,Unspecified,Serving bowl,CERAMIC (100.00%),train
71352,1287,Jin Li Shi Arts And Crafts,2026_AW,25A0295_B,Lantern                  35*28*68 27*21*45.5 19*14*29 B,7.1,27.0,21.0,45.5,2170.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Hurricane Lights & Lanterns,Unspecified,Lantern,"FIR WOOD (50.00%), GLASS (50.00%)",train
66751,501,Haode,2026_AW,24HBB5147-50-natural,cone tree+21*21*50,5.75,21.0,21.0,50.0,1750.0,392640.0,3926400000.0,Decoration,Home Accessories,Decorative Objects,Decorative Cones,Cone,"PINECONE (40.00%), PLASTIC (30.00%), POLYFOAM (30.00%)",train
60421,95,Stalwart,2026_AW,STH2025664Awhite,CLEAR ETCHED MEDIUM WAX FILLED CANDLE WITH GIFT BOX,25.75,14.0,14.0,17.78,2700.0,,,Decoration,Home Fragrances,Scented Candles,Unspecified,Scented candle, (%),train
70189,1763,Yuanyue Tourism Arts & Crafts,2026_AW,YYT0417,Twig Christmas tree D20H50,3.3,20.0,20.0,50.0,,442019.0,4420190000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Christmas tree,"TEA TREE WOOD (80.00%), PAULOWNIA WOOD (20.00%)",train
18855,87,Fantasy Exports,2026_AW,AM-7811E,PILLAR W/GLASS HAMMERED11.5X11.5X28.5,6.4,11.5,11.5,53.0,1050.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"ALUMINIUM (60.00%), GLASS (40.00%)",train
64058,544,Luckyland,2026_AW,MH2339A0JRB,candle holder 12.7*12.7*33cm,5.25,12.7,12.7,33.0,680.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"IRON (80.00%), GLASS (20.00%)",train
72002,1476,C&H Crystal,2026_AW,CAT001-A1_1_20250627_094210,38pcs apple tree                         33*25*42cm,44.5,33.0,25.0,42.0,4800.0,701391.0,7013919000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"CRYSTAL (90.00%), GLASS (10.00%)",train
70827,965,Xian Metals And Minerals Imp,2026_AW,25JP084,glass candle holder w/flower pattern,0.5,7.3,7.3,8.0,180.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,,GLASS (1.00%),train
69813,39,Rapc BALI,2026_AW,281 A,Natural Teak Wood Decorative On Stand 53 X 27 X 183 Cm  IN CONTAINER,54.13,53.0,27.0,183.0,19000.0,442011.0,4420111090.0,Decoration,Home Accessories,Decorative Objects,Objects,Abstract Decoration,TEAK WOOD (100.00%),train
46954,691,Wadou Creative Art Co,2026_AW,WADOU 241107,Framed hand painting 80*100,19.74,100.0,80.0,4.5,,970191.0,,Decoration,Wall Decoration,Paintings,Unspecified,,"POLYSTYRENE (30.00%), PINEWOOD (40.00%), POLYESTER (30.00%)",train
80891,1473,FUZHOU TWAY HOME DECOR (Minhou Hongjing Houseware ,2026_AW,HJ250190_B,B size M: 50*50*51CM,10.01,50.0,50.0,51.0,2670.0,940360.0,9403601000.0,Furniture,Tables,Coffee Tables,Unspecified,Coffee table,"MDF (30.00%), VENEER (20.00%), RUBBER WOOD (50.00%)",train
72707,612,Glassboy,2026_AW,982502753,GLASS CANDLE HOLER  7.8*7.8*15.6CM                       COLOR:BLUE,1.95,7.8,7.8,15.6,35.0,950510.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,, (%),train
73251,177,Sturdy Exports,2026_AW,ST24-1239A GOLD,HANGING RING WITH ANGEL,0.57,10.0,10.0,1.5,62.0,442019.0,4420190000.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"MANGO WOOD (90.00%), ALUMINIUM (10.00%)",train
67875,536,Topchoice,2026_AW,250802-1MW,"PORCELAIN BOOTS IN RED COLOR, BIG SIZE: 20.9X10.1X23.2CM",3.95,20.9,10.1,23.2,1400.0,691310.0,6913100090.0,Decoration,Home Accessories,Decorative Objects,Objects,Boot,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
67729,727,Nanyang Arts And Crafts,2026_AW,NY0019401,32.5cm leopard hold tray,11.0,30.0,18.5,35.0,1710.0,,,Furniture,Tables,Side Tables,Unspecified,Side table,"POLYRESIN (90.00%), IRON (10.00%)",train
73594,1652,Weihai Cute,2026_AW,TDL7139A2_1_20250723_112707,42cm Moose Backpack,5.28,,,,,420292.0,4202929190.0,Home Textiles,Clothing & Accessories,Bags,Unspecified,Backpack,POLYESTER (100.00%),train
74353,562,V&S,2026_AW,24CA40708N/24CA40708N-2,Glass with color and 120g wax 3% fragrance/Glass with color and 120g wax 3% fragrance,0.58,7.0,7.0,8.0,260.0,340600.0,3406000000.0,Decoration,Candles & Candle Holders,Candles,Unspecified,Candle,"GLASS (55.00%), PARAFFIN (45.00%)",train
47868,645,Minqian Arts & Crafts,2026_AW,T245931WH,METAL DECORATION18*18*85,4.7,18.0,18.0,85.0,590.0,830629.0,8306290000.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"IRON (80.00%), ROPE (20.00%)",train
61807,225,Jhilmil Exports,2026_AW,SP25-2088,Glass candle Holde/vase            12x12x16,2.1,12.0,12.0,16.0,,702000.0,,Decoration,Flower Pots & Vases,Vases,Unspecified,,GLASS (1.00%),train
57588,1494,Sote,2026_AW,P,90CM Santa Claus For Decoration,21.0,44.0,30.0,90.0,3200.0,950510.0,9505109000.0,Decoration,Home Accessories,Figurines,Fantasy,Santa Claus,"FIBER (10.00%), PLASTIC (60.00%), FABRIC (30.00%)",train
68065,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MJ25008-13-1,"gnome pc,18*10.5*33",4.8,18.0,10.5,33.0,310.0,830629.0,8306290000.0,Decoration,Home Accessories,Figurines,Fantasy,Gnome,METAL (100.00%),train
48282,1646,San Tai Arts & Crafts,2026_AW,ST23-H369X,"D36cm,wreath,ice finish.36x36x7cm",4.08,36.0,36.0,7.0,265.0,670210.0,,Decoration,Home Accessories,Other,Wreath,Wreath,"POLYETHYLENE (80.00%), POLYFOAM (20.00%)",train
67773,727,Nanyang Arts And Crafts,2026_AW,NY9367209B,"10 ""BRONZE man bust",4.05,14.0,12.0,26.0,585.0,,,Decoration,Home Accessories,Figurines,People,Bust,"POLYRESIN (80.00%), IRON (20.00%)",train
75092,217,Rajkamal Overseas,2026_AW,77296,WOODEN BOWL   12 X 12 X 6  INCH,8.6,30.48,30.48,15.24,795.0,441920.0,4419209000.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,"MANGO WOOD (90.00%), PAINT (5.00%), RESIN (5.00%)",train
71473,536,Topchoice,2026_AW,2500212B/2500213B,"PORCELAIN VASE, BIG SIZE: 10.3X10.3X23.8CM/PORCELAIN VASE, SMALL SIZE: 8.2X8.2X15.9CM",4.25,10.3,10.3,23.8,1359.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
54473,1044,Crystal Coast Glassware,2026_AW,M13679-200C,amber,7.6,19.5,11.0,25.0,2000.0,701090.0,,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Carafe,GLASS (100.00%),train
74404,1699,Shengfeng,2026_AW,23CH1113-22,"Christmas Ball die cut Tinsel Tree 14x14x60,5cm COOPER W/GOLD",1.2,14.0,14.0,60.5,310.0,950510.0,9505109000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"POLYSTYRENE (60.00%), PET (40.00%)",train
69366,598,Glory International,2026_AW,EXA185-32N,Diamond glass vase Blue- L 18x15x32cm,9.7,18.0,15.0,32.0,2700.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
61191,1027,Teammann,2026_AW,DH4125201,"DOLOMITE LG. LIPSTICK VASE, MULTI, 10.8x10.8x37.8cm",7.9,10.8,10.8,37.8,920.0,392640.0,3926400000.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"RESIN (55.00%), LIMEPOWDER (45.00%)",train
71687,665,Saite Gift Co Ltd,2026_AW,AD279693/AD279705,Metal house w.LED hanger,1.22,8.0,5.0,4.8,50.0,830629.0,8306290000.0,Lighting,Decorative Lighting,Decorative Lighting,Unspecified,House,"IRON (82.00%), LED LIGHT (15.00%), ROPE (3.00%)",train
66389,276,China Neeo,2026_AW,N37052-4009-2-L,Candle tree 14.5H CM,1.29,3.8,3.8,6.5,111.0,340600.0,3406000000.0,Decoration,Candles & Candle Holders,Candles,Unspecified,Candle,PARAFFIN (100.00%),train
71345,1287,Jin Li Shi Arts And Crafts,2026_AW,24A0448 brown_A,Tray                  80*25*4 70*21*4  60*17*4 A,2.8,80.0,25.0,4.0,700.0,441990.0,4419900000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,FIR WOOD (100.00%),train
60838,1739,Rustic India ,2026_AW,88533 A,Paper mache floor lamp base - 20x20x75 cms white,26.5,20.0,20.0,75.0,4500.0,940599.0,,Lighting,Floor Lamps,Unspecified,Unspecified,Floor lamp base,"PAPIER-MÂCHÉ (70.00%), IRON (30.00%)",train
81043,1732,Hightech Trading ,2026_AW,HTC32_ Coral/HTC32_ Fuchsia,3 ass Candle Holder 6x6x7.50 5.50x5.50x7.50 7x7x7.50/3 ass Candle Holder 6x6x7.50 5.50x5.50x7.50 7x7x7.50,1.7,6.0,6.0,7.5,140.0,,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,IRON (100.00%),train
70828,965,Xian Metals And Minerals Imp,2026_AW,25JP085,glass candle holder w/flower pattern,1.15,10.0,10.0,12.5,520.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,,GLASS (1.00%),train
67734,727,Nanyang Arts And Crafts,2026_AW,NY0045400,30cm Antlers Candle holder beige,9.9,25.0,25.0,26.0,450.0,392640.0,3926400000.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,POLYRESIN (100.00%),train
74689,1331,Betterway,2026_AW,"S2D-B2877/8117WA, WB","New bone china 400ml mug with real gold text, top dia 8.0cm, bottom dia 6.4cm, H 12.0cm, 2pcs in open window craft box - two side print",1.23,8.0,6.4,12.0,370.0,691110.0,,Tableware,Dinnerware,Mugs,Unspecified,Mug,PORCELAIN (100.00%),train
70232,425,Linshu Ronghua,2026_AW,2505101-3-S,D30 H7,0.8,30.0,30.0,7.0,300.0,460219.0,4602199090.0,Decoration,Home Accessories,Other,Wreath,Wreath,WICKER (100.00%),train
74952,965,Xian Metals And Minerals Imp,2026_AW,25JP009,glass candle holder w/maple pattern in snowy paiting,2.32,12.0,12.0,18.0,1000.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (0.00%),train
73974,814,Eastown International Ind,2026_AW,24AT287A15M_1_1,"PEWTER HOOK,9.3X4.80X16.70",11.29,57.2,27.0,44.5,150.0,830250.0,8302500000.0,Decoration,Decoration Storage,Coat Racks,Unspecified,Coat rack,PEWTER (100.00%),train
72340,438,Sofine Framing,2026_AW,SF10119-1_1,30×40cm Rectangular UV print mirror,1.08,30.0,0.5,40.0,390.0,700992.0,,Decoration,Mirrors,Wall Mirrors,Unspecified,,GLASS (100.00%),train
61101,1185,Yarnsmith Arts,2026_AW,YSA 25/95,"CHRISTMAS TREE WITH CANDLE HOLDER ON STAND        AND GLASS T LIGHT HOLDER                                                            9.25 X 2.5 X 9.5""",2.32,24.0,6.5,24.0,359.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"GLASS (5.00%), MANGO WOOD (30.00%), ALUMINIUM (65.00%)",train
68363,554,Just For Best,2026_AW,STA25124-dark,Metal cabel car ornament,1.58,7.0,5.0,11.0,,830629.0,,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,METAL (100.00%),train
71436,536,Topchoice,2026_AW,211025B-B_A,"PORCELAIN 3 VASE+PLATE, CHANGE TO LIGHT BLUE COLOR, SIZE: 14.5X14.5X15 A",0.1,14.5,14.5,15.0,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Soliflores,Unspecified,Vase soliflore,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
68912,1258,Team Youth,2026_AW,TS2112-16BB1a-red,41cm height ball tower with tinsel,4.0,18.5,18.5,40.0,308.0,950510.0,9505109000.0,Decoration,Home Accessories,Decorative Objects,Decorative Cones,Cone,"PS (80.00%), PET (20.00%)",train
73279,177,Sturdy Exports,2026_AW,ST24-1202B GREEN,DECO ANGEL WITH TIE,2.15,22.0,19.0,2.5,400.0,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,Fantasy,Angel,MANGO WOOD (100.00%),train
80880,1473,FUZHOU TWAY HOME DECOR (Minhou Hongjing Houseware ,2026_AW,HJ250185_C,S:40*40*3.5 CM,5.12,40.0,40.0,35.0,1230.0,442019.0,4420190000.0,Decoration,Wall Decoration,Wall Objects,Unspecified,Wall object,"VENEER (30.00%), MDF (70.00%)",train
75228,555,Sunway,2026_AW,SW17-73301E/SW17-73301D/SW17-73303A,Fox boy deco/Fox girl deco/Fox boy deco,2.97,10.0,6.0,13.6,160.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Fox,"POLYESTER (99.00%), POLYRESIN (1.00%)",train
60641,622,Lianda Ceramics,2026_AW,LD17P050-S,polyresin deco（make the hole more deep to bottom）+22.5×14.5×39cm+1.4kgs,7.37,22.5,14.5,39.0,1400.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,POLYRESIN (100.00%),train
64799,814,Eastown International Ind,2026_AW,YT55T25002,"HANGING CLOCK,90.00X8.50X90.00",46.11,90.0,8.0,90.0,4000.0,910521.0,9105210000.0,Decoration,Clocks,Wall Clocks,Unspecified,Wall clock,"IRON (75.00%), GLASS (25.00%)",train
72326,727,Nanyang Arts And Crafts,2026_AW,NY0041500AB_A,snake bookend GOLD A,5.6,15.0,10.5,24.0,1170.0,392640.0,3926400000.0,Decoration,Home Accessories,Other,Bookends,Bookend,POLYRESIN (100.00%),train
61548,252,Lacasa Lighting,2026_AW,CS-D218M-beige,Table lamp. Cement base with linen shade. E27 Max 40W ( excl. bulb ),15.81,30.0,30.0,41.0,,940529.0,9405299090.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"CEMENT (85.00%), METAL (13.00%), FABRIC (2.00%)",train
72038,991,Beijing Housewares,2026_AW,2445589-2,CRYSTAL GLASS CANDLE HOLDER-8*8*12.5CM,2.35,8.0,8.0,12.5,480.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
68109,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MX240296-11.5B-1,"frog pc,21*6*29",4.38,21.0,6.0,29.0,500.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Frog,POLYRESIN (100.00%),train
71554,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MS251194-3.5A/MS250955-4.5A,"mushroom pc,9*6.5*8/mushroom pc,8*8*11.5",1.22,9.0,6.5,8.0,145.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Flowers & Plants,Mushroom,POLYRESIN (100.00%),train
65600,381,Langhao,2026_AW,D19097B-1,"Wine glass with bow on the stem - clear,#L, 9.3*9.3*24.5cm",2.29,9.3,9.3,24.5,168.0,701328.0,7013289000.0,Tableware,Glassware,Wine Glasses,Unspecified,Wine glass red,GLASS (100.00%),train
67752,727,Nanyang Arts And Crafts,2026_AW,NY0041400B,9”Snake WITH GLASS COVER GOLDS S,5.65,12.0,11.0,23.5,540.0,392640.0,3926400000.0,Decoration,Home Accessories,Decorative Objects,Decorative Bells,Decorative bell jar,"GLASS (20.00%), POLYRESIN (80.00%)",train
71600,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MX234204-10.5A_A,"deer 2ast,11.5*10*27 A",0.0,11.5,10.0,27.0,500.0,392640.0,,Decoration,Home Accessories,Figurines,Animals,,"POLYRESIN (96.00%), POLYESTER (3.00%), METAL (1.00%)",train
83052,136,Paramount Exports,2026_AW,30649_A,"Table Lamp Base W/Metal Cup, 16½x16x25"" H, G-1080 A",0.0,50.0,50.0,40.0,2.98,940529.0,9405299090.0,Lighting,Lighting Accessories,Lamp Shades,Unspecified,Lamp shade,"ALUMINIUM (97.00%), IRON (3.00%)",train
57488,1044,Crystal Coast Glassware,2026_AW,M13679-100D DARK AMBER,"dark amber - 0,75 usd without rim",0.95,11.0,9.0,9.3,418.0,701337.0,,Tableware,Glassware,Drinking Glasses,Unspecified,,GLASS (100.00%),train
72620,1312,Umiss ,2026_AW,PF-9_50cm_pantone 5625U,"120gsm paper with magnet and white string,  Size：Dia 50cm (custom size)",2.9,50.0,50.0,,,950590.0,,Decoration,Home Accessories,Unspecified,Unspecified,,"PAPER (95.00%), MAGNETS (3.00%), STRING (2.00%)",train
75231,1185,Yarnsmith Arts,2026_AW,YSA 25/61/YSA 25/62/YSA 25/63,"MUSHROOM - LARGE                              7.25 X 7.25 X 12""/MUSHROOM - MEDIUM                               5 X 5 X 8.5""/MUSHROOM - SMALL                                         4 X 4 X 6""",4.98,18.5,18.5,30.5,983.0,442019.0,4420190000.0,Decoration,Home Accessories,Decorative Objects,Objects,Mushroom,MANGO WOOD (100.00%),train
57495,1044,Crystal Coast Glassware,2026_AW,M13682-220B PINK,"pink - 1,0 no gold rim",1.2,7.7,7.7,22.0,259.0,701337.0,,Tableware,Glassware,Champagne Glasses,Unspecified,,GLASS (100.00%),train
73235,177,Sturdy Exports,2026_AW,ST24-1561C GOLD,DECO TREE,0.85,9.5,6.0,2.5,62.0,950510.0,,Decoration,Home Accessories,Decorative Objects,Decorative Trees,,"MANGO WOOD (20.00%), ALUMINIUM (80.00%)",train
44378,665,Saite Gift Co Ltd,2026_AW,AD265162,Metal train,4.4,26.5,14.5,6.5,245.0,830629.0,8306290000.0,Decoration,Home Accessories,Decorative Objects,Objects,Train,IRON (100.00%),train
64232,231,Bahubali Creative Design Pvt. Ltd,2026_AW,MB-247 CF - 4,table lamp + Lampshade,16.95,20.0,20.0,15.0,,,,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"VELVET (40.00%), COTTON (50.00%), IRON (10.00%)",train
74382,1699,Shengfeng,2026_AW,23CH0465-05,Christmas Ball die cut Tinsel Wreath  60x60x6cm CHAMPAGNE,2.5,60.0,60.0,6.0,340.0,950510.0,9505109000.0,Decoration,Home Accessories,Other,Wreath,Wreath,"POLYSTYRENE (60.00%), PET (40.00%)",train
74481,1768,Luminus,2026_AW,ref05,2000ml HWB with knitted cover size: 33*20cm,2.08,33.0,20.0,5.0,450.0,401699.0,,Home Textiles,Unspecified,Unspecified,Unspecified,, (%),train
63493,778,Double Tree House,2026_AW,DT-24405D,WOODEN WALL DECOR 80*3.5*120cm,20.7,80.0,3.5,120.0,7000.0,442019.0,,Decoration,Wall Decoration,Prints & Posters,Unspecified,,"MDF (70.00%), FIR WOOD (30.00%)",train
66189,933,Rirong,2026_AW,RR27R017,S/3 TRUNK 54*35*35CM 48*30*29CM 42*25*22CM,49.0,54.0,35.0,35.0,,442019.0,4420190000.0,Decoration,Decoration Storage,Storage Boxes,Unspecified,Storage Trunk,"MDF (60.00%), FABRIC (30.00%), FAUX LEATHER (5.00%), METAL (3.00%), WOOD (2.00%)",train
64732,1732,Hightech Trading ,2026_AW,HTC30_Olive Small,5 arms aluminium Candle Holder 24x24x35,11.25,24.0,24.0,35.0,1000.0,,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,ALUMINIUM (100.00%),train
71620,16,Meizhou Jinfang,2026_AW,E15846_M,Gift box  20X20X23CM,2.5,20.0,20.0,23.0,270.0,830629.0,8306290000.0,Decoration,Home Accessories,Decorative Objects,Objects,Gift,"IRON (40.00%), POLYESTER (40.00%), JUTE (10.00%), FOAM (10.00%)",train
71356,832,Free Cloud,2026_AW,K-P8615N-2/K-P8615N-2_1,Print+50% handpainted 80*80*3.5/Print+50% handpainted 80*80*3.5,18.06,82.5,3.5,82.5,1800.0,491199.0,4911990000.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"PS (20.00%), ACACIA WOOD (10.00%), POLYESTER (30.00%), PAINT (40.00%)",train
70151,855,Gemy Welldone Glass,2026_AW,J71241176T-3,Solid teal grey color glass vase,5.69,20.0,9.0,31.0,2500.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
72186,809,Shenyang New Seasons Arts&craf,2026_AW,XH-F0016,37CM GOLD GLASS CHRISTMAS TREE SIZE:D17X37,5.22,17.0,17.0,37.0,630.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,GLASS (100.00%),train
71018,242,Chandra,2026_AW,CH-7142,CANDLE HOLDER 19x32,6.5,19.0,19.0,32.0,250.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
72606,1312,Umiss ,2026_AW,PF-4_20cm_Orange,"120gsm paper with magnet and white string,  Size：Dia 20cm (custom size)",0.95,20.0,20.0,,,950590.0,,Decoration,Home Accessories,Unspecified,Unspecified,,"PAPER (95.00%), MAGNETS (3.00%), STRING (2.00%)",train
45898,522,Hengfa,2026_AW,HF107157,37.47*12.7*60.33CM,10.2,37.5,12.5,60.5,700.0,,,Decoration,Home Accessories,Figurines,Animals,, (%),train
